source,title,organization,application_start,application_end,progress_start,progress_end,apply,link,instructor,phone,tuition,teaching_method,capacity,place,situation,support
부산평생교육정보망,"내 손으로 만드는 나무 소품,우드 카빙",사하구평생학습관,2024-08-22,2024-08-29,2024-09-05,2024-10-31,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5656,"구병온,최영은",051-220-5546~8,무료,Offline (오프라인),20,사하구평생학습관,접수마감,수강료 미지원
부산평생교육정보망,명화 속 인문산책,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-05,2024-10-31,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080120,정연은,051-749-5635,무료,Offline (오프라인),25,해운대구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,스피치와 함께하는 우리들 세상,영도구평생학습관,2024-08-13,2024-09-01,2024-09-05,2024-10-31,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2841,,051-419-4834,무료,Offline (오프라인),15,,접수마감,수강료 미지원
부산평생교육정보망,6.◎신중년인생이모작◎ 타로카드로 찾는 지혜,서구평생학습관,2024-08-12,2024-08-23,2024-09-05,2024-10-17,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1635&menuCd=DOM_000000703001004000,,051-240-4042,무료,관련링크 참조,30,서구청 평생학습관 제2강의실,접수마감,수강료 지원
부산평생교육정보망,6. **신중년인생이모작** 타로카드로 찾는 지혜,서구평생학습관,2024-08-12,2024-08-23,2024-09-05,2024-10-17,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1641&menuCd=DOM_000000703001004000,,051-240-4042,무료,관련링크 참조,30,서구청 평생학습관 2강의실,접수마감,수강료 지원
부산평생교육정보망,[위드아이센터] 나에게 맞는 공예 찾기 - 매주 원데이,부산진구평생학습관,2024-08-23,2024-09-02,2024-09-05,2024-10-17,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7085&lectureCode=20240823DNZW0802&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,김하영,051-605-6382,무료,Offline (오프라인),8,기타,접수마감,수강료 미지원
부산평생교육정보망,[부산眞대학]커피에 진심을 담다(하반기),부산진구평생학습관,2024-08-19,2024-08-30,2024-09-05,2024-10-11,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7077&lectureCode=20240819MFHU9155&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,,051-605-6382,무료,Offline (오프라인),10,기타,접수마감,수강료 미지원
부산평생교육정보망,[9월] 스마트폰 기초,부산진구평생학습관,2024-08-20,2024-08-22,2024-09-05,2024-09-27,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6984&lectureCode=20240807WAYI7063&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=Y&limitNum=2&seqAry=,조현숙,051-605-6382,무료,Offline (오프라인),30,전산교육장,접수마감,수강료 미지원
부산평생교육정보망,[9월] 스마트폰 활용,부산진구평생학습관,2024-08-20,2024-08-22,2024-09-05,2024-09-27,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6983&lectureCode=20240807AYPF2552&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=Y&limitNum=2&seqAry=,조현숙,051-605-6382,무료,Offline (오프라인),30,전산교육장,접수마감,수강료 미지원
부산평생교육정보망,[송협주판화공방] 실크스크린 아카데미(9월),부산진구평생학습관,2024-08-23,2024-09-02,2024-09-05,2024-09-26,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7016&lectureCode=20240814XSRV7089&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,김하영,051-605-6382,무료,Offline (오프라인),8,기타,접수마감,수강료 미지원
부산평생교육정보망,필수 재테크 상식! 금융 & 부동산 실속 재테크,북구평생학습관,2024-08-14,2024-08-28,2024-09-05,2024-09-26,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2436,,,무료,Offline (오프라인),20,온라인 수업,접수마감,수강료 미지원
부산평생교육정보망,(9/5) 건강하고 행복한 일상을 위한 스트레스 & 우울감 긍정 관리법,북구평생학습관,2024-08-14,2024-08-28,2024-09-05,2024-09-05,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2441,,,무료,Offline (오프라인),20,만덕도서관 다목적실,접수마감,수강료 미지원
부산평생교육정보망,이야기 할머니 양성과정(동화구연지도사),중구평생학습관,2024-08-01,2024-08-22,2024-09-04,2024-12-11,온라인,http://www.bsjunggu.go.kr/yeyak/board/view.junggu?boardId=BBS_0000078&menuCd=DOM_000001001002000000&dataSid=236854,백승미,051-600-4165,무료,Offline (오프라인),15,중구평생학습관,접수마감,수강료 미지원
부산평생교육정보망,뉴스와 함께 알아보는 경제이야기,북구평생학습관,2024-08-14,2024-08-28,2024-09-04,2024-12-04,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2427,,,무료,Offline (오프라인),20,만덕도서관 강좌실,접수마감,수강료 미지원
부산평생교육정보망,동화구연지도사 2급 자격과정,북구평생학습관,2024-08-14,2024-08-28,2024-09-04,2024-12-04,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2421,,,유료,Offline (오프라인),25,만덕도서관 다목적실,접수마감,수강료 미지원
부산평생교육정보망,감성을 더한 글씨! 수채 캘리그라피 3급 자격과정,북구평생학습관,2024-08-14,2024-08-28,2024-09-04,2024-12-04,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2423,,,유료,Offline (오프라인),20,만덕도서관 강좌실,접수마감,수강료 미지원
부산평생교육정보망,노후준비전문강사 1급 양성과정,북구평생학습관,2024-08-14,2024-08-28,2024-09-04,2024-12-04,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2422,,,유료,Offline (오프라인),25,만덕도서관 강좌실,접수마감,수강료 미지원
부산평생교육정보망,아는 만큼 보인다: 세계 건축여행,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-04,2024-11-20,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080116,노정민,051-749-5635,무료,Offline (오프라인),25,해운대구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,집에서 따라할 수 있는 소도구 필라테스,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-04,2024-11-20,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080118,백나리,051-749-5635,무료,Offline (오프라인),15,해운대구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,[하반기 평생학습관] 한글새움 - 예쁜 글씨 쓰기,영도구평생학습관,2024-08-12,2024-08-23,2024-09-04,2024-11-20,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2848,김지연,051-419-4518,무료,Offline (오프라인),20,"영도구 평생학습관(와치로 259, 놀이마루)",접수마감,수강료 미지원
부산평생교육정보망,내가 만드는 숏폼(릴스) 영상,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-04,2024-11-06,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080117,박희영,051-749-5635,무료,Offline (오프라인),12,해운대구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,미중년 남성 통기타 교실(초급),북구평생학습관,2024-08-14,2024-08-28,2024-09-04,2024-11-06,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2430,,,무료,Offline (오프라인),12,만덕도서관 다목적실,접수마감,수강료 미지원
부산평생교육정보망,생각 쑥쑥! 그림책 놀이 A반,영도구평생학습관,2024-08-13,2024-09-01,2024-09-04,2024-10-23,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2837,,051-419-4834,무료,Offline (오프라인),12,지하1층 지혜+(강의실),접수마감,수강료 미지원
부산평생교육정보망,2024년 하반기 『Step up! phonics』 B반 (유아 6~7세),영도구평생학습관,2024-08-08,2024-09-03,2024-09-04,2024-10-23,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2859,,051-419-5674,무료,Offline (오프라인),12,4층 Yellow Class,접수마감,수강료 미지원
부산평생교육정보망,2024년 하반기 『Step up! phonics』 A반 (초등 1~2학년),영도구평생학습관,2024-08-08,2024-09-03,2024-09-04,2024-10-23,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2858,,051-419-5674,무료,Offline (오프라인),12,4층 Yellow Class,접수마감,수강료 미지원
부산평생교육정보망,커피 인문학과 함께 홈카페 즐기기,북구평생학습관,2024-08-14,2024-08-28,2024-09-04,2024-10-23,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2434,,,유료,Offline (오프라인),12,만덕도서관 회의실,접수마감,수강료 미지원
부산평생교육정보망,3.**신중년인생이모작** 꼭 한번은 들어야 할 웰당잉,서구평생학습관,2024-08-12,2024-08-23,2024-09-04,2024-10-16,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1644&menuCd=DOM_000000703001004000,,051-240-4042,무료,관련링크 참조,30,서구청 평생학습관 1강의실,접수마감,수강료 지원
부산평생교육정보망,인공지능이 궁금해? 처음 시작하는 생성형 AI(인공지능) 알기,북구평생학습관,2024-08-14,2024-08-28,2024-09-04,2024-10-16,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2435,,,무료,Offline (오프라인),15,만덕도서관 다목적실,접수마감,수강료 미지원
부산평생교육정보망,3.◎신중년인생이모작◎ 꼭 한번은 들어야 할 웰다잉,서구평생학습관,2024-08-12,2024-08-23,2024-09-04,2024-10-16,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1632&menuCd=DOM_000000703001004000,,051-240-4042,무료,관련링크 참조,30,서구청 평생학습관 제1강의실,접수마감,수강료 지원
부산평생교육정보망,[모모라미스튜디오] 왕초보 나이프화 - 꽃(야간),부산진구평생학습관,2024-08-23,2024-09-02,2024-09-04,2024-09-25,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=7030&lectureCode=20240814EQEW9137&menuCd=DOM_000001501002000000&orgLectGubun=life&period=137&periodLimit=N&limitNum=99&seqAry=,김하영,051-605-6382,무료,Offline (오프라인),8,기타,접수마감,수강료 미지원
부산평생교육정보망,16.[야간특강]레진공예 책갈피 및 가방걸이 만들기,서구평생학습관,2024-06-27,2024-07-14,2024-09-04,2024-09-04,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1603&menuCd=DOM_000000703001004000,,051-240-4044,무료,관련링크 참조,30,서구평생학습관,접수마감,수강료 지원
부산평생교육정보망,[하반기 평생학습관] 유쾌한 커뮤니케이션 대화법,영도구평생학습관,2024-08-12,2024-08-23,2024-09-03,2024-12-03,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2844,백승미,051-419-4518,무료,Offline (오프라인),20,영도구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,마음을 열어주는 생활 수필 쓰기,중구평생학습관,2024-08-01,2024-08-22,2024-09-03,2024-12-03,온라인,http://www.bsjunggu.go.kr/yeyak/board/view.junggu?boardId=BBS_0000078&menuCd=DOM_000001001002000000&dataSid=236106,장은연,051-600-4165,무료,Offline (오프라인),15,중구평생학습관,접수마감,수강료 미지원
부산평생교육정보망,타로심리상담전문가 2급 자격과정,북구평생학습관,2024-08-14,2024-08-28,2024-09-03,2024-11-26,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2420,,,유료,Offline (오프라인),18,만덕도서관 다목적실,접수마감,수강료 미지원
부산평생교육정보망,줌바피트니스댄스,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-03,2024-11-14,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080114,서보람,051-749-5635,무료,Offline (오프라인),20,해운대구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,[하반기 평생학습관] 도시로 떠나는 문학여행,영도구평생학습관,2024-08-12,2024-08-23,2024-09-03,2024-11-12,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2843,박재현,051-419-4518,무료,Offline (오프라인),20,"영도구 평생학습관(와치로 259, 놀이마루)",접수마감,수강료 미지원
부산평생교육정보망,스마트폰으로 보는 세상,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-03,2024-11-12,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080112,허채빈,051-749-5635,무료,Offline (오프라인),15,해운대구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,어반드로잉: 도시 속 삶을 그리다,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-03,2024-11-12,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080113,황상윤,051-749-5635,무료,Offline (오프라인),20,해운대구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,[하반기 평생학습관] 밸런스 바디 디자인,영도구평생학습관,2024-08-12,2024-08-23,2024-09-03,2024-11-12,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2846,김용서,051-419-4518,무료,Offline (오프라인),20,영도구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,[하반기 평생학습관] 몽글몽글 뜨개소품 만들기,영도구평생학습관,2024-08-12,2024-08-23,2024-09-03,2024-11-05,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2847,길선문,051-419-4518,무료,Offline (오프라인),20,영도구청 옆 부산은행 2층,접수마감,수강료 미지원
부산평생교육정보망,책으로 성장하는 독서 아카데미,영도구평생학습관,2024-08-13,2024-09-01,2024-09-03,2024-10-29,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2842,,051-419-4834,무료,Offline (오프라인),20,지하1층 지혜+(강의실),접수마감,수강료 미지원
부산평생교육정보망,해운대 지역강사 역량강화 ‘스킬 업(UP)!’,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-03,2024-10-15,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080111,김정원 / 백승미 / 김경화,051-749-5635,무료,Offline (오프라인),15,해운대구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,책은 읽고 생각은 익고_어떻게 살 것인가?,북구평생학습관,2024-08-14,2024-08-28,2024-09-03,2024-10-08,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2433,,,유료,Offline (오프라인),12,만덕도서관 회의실,접수마감,수강료 미지원
부산평생교육정보망,일상에서 소박한 민주주의 찾기,북구평생학습관,2024-08-14,2024-08-28,2024-09-03,2024-10-01,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2437,,,무료,Offline (오프라인),15,만덕도서관 다목적실,접수마감,수강료 미지원
부산평생교육정보망,"[디지털배움터] 스마트폰,스마트하게 사용하기",사하구평생학습관,2024-08-22,2024-08-27,2024-09-03,2024-10-01,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5669,박아영,051-220-5546~8,무료,Offline (오프라인),20,학습시민센터,접수마감,수강료 미지원
부산평생교육정보망,[BLESS 4U] (9/3) 멋진인생 청.바.지(청춘은 바로 지금부터!),북구평생학습관,2024-08-20,2024-09-02,2024-09-03,2024-09-03,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2453,,,무료,Offline (오프라인),10,만덕도서관 3층 회의실,접수마감,수강료 미지원
부산평생교육정보망,시니어 ？스마트폰 사진 꾸미기？(신중년 대상),영도구평생학습관,2024-08-20,2024-09-01,2024-09-03,2024-09-03,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2865,,051-419-4835,무료,Offline (오프라인),15,영도도서관 지하1층 지혜+,접수마감,수강료 미지원
부산평생교육정보망,1.**신중년인생이모작** 미술심리상담사 자격과정(2급),서구평생학습관,2024-08-12,2024-08-23,2024-09-02,2024-12-16,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1646&menuCd=DOM_000000703001004000,,051-240-4042,무료,관련링크 참조,20,서구청 평생학습관 1강의실,접수마감,수강료 지원
부산평생교육정보망,1. ◎ 신중년인생이모작 ◎ 미술심리상담사 자격과정,서구평생학습관,2024-08-12,2024-08-23,2024-09-02,2024-12-16,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1630&menuCd=DOM_000000703001004000,,051-240-4042,무료,관련링크 참조,20,서구청 평생학습관 1강의실,접수마감,수강료 지원
부산평생교육정보망,책과 함께 떠나는 예술가 기행,북구평생학습관,2024-08-14,2024-08-28,2024-09-02,2024-11-25,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2426,,,무료,Offline (오프라인),25,온라인 수업,접수마감,수강료 미지원
부산평생교육정보망,인생은 놀이다! (전래놀이코칭지도사 2급),해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-02,2024-11-11,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080110,조성미,051-749-5635,무료,Offline (오프라인),15,해운대구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,업사이클환경교육지도사 2급,해운대구 평생학습관,2024-08-12,2024-08-13,2024-09-02,2024-11-11,온라인,http://www.haeundae.go.kr/edu/index.do?menuCd=DOM_000000501006000000&res_no=2024080109,우미정,051-749-5635,무료,Offline (오프라인),20,해운대구 평생학습관,접수마감,수강료 미지원
부산평생교육정보망,[9월] 사진 편집과 블로그(야간),부산진구평생학습관,2024-08-20,2024-08-22,2024-09-02,2024-10-01,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6982&lectureCode=20240807JQAO7700&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=Y&limitNum=2&seqAry=,안정숙,051-605-6382,무료,Offline (오프라인),20,전산교육장,접수마감,수강료 미지원
부산평생교육정보망,[9월] 엑셀 시작하기,부산진구평생학습관,2024-08-20,2024-08-22,2024-09-02,2024-10-01,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6978&lectureCode=20240807YWFD5157&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=Y&limitNum=2&seqAry=,안정숙,051-605-6382,무료,Offline (오프라인),30,전산교육장,접수마감,수강료 미지원
부산평생교육정보망,[9월] 사진 편집과 블로그,부산진구평생학습관,2024-08-20,2024-08-22,2024-09-02,2024-10-01,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6982&lectureCode=20240807JQAO7700&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=Y&limitNum=2&seqAry=,안정숙,051-605-6382,무료,Offline (오프라인),20,전산교육장,접수마감,수강료 미지원
부산평생교육정보망,[9월] 문서편집 시작하기,부산진구평생학습관,2024-08-20,2024-08-22,2024-09-02,2024-10-01,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6981&lectureCode=20240807AFAI3980&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=N&limitNum=2&seqAry=,안정숙,051-605-6382,무료,Offline (오프라인),30,전산교육장,접수마감,수강료 미지원
부산평생교육정보망,[9월]엑셀 시작하기,부산진구평생학습관,2024-08-20,2024-08-22,2024-09-02,2024-10-01,온라인,http://www.busanjin.go.kr/user/lifelong/lecture/eduDetail.busanjin?pageIndex=1&pageSize=5&idx=6978&lectureCode=20240807YWFD5157&menuCd=DOM_000001501001001000&orgLectGubun=info&period=79&periodLimit=Y&limitNum=2&seqAry=,안정숙,051-605-6382,무료,Offline (오프라인),30,전산교육장,접수마감,수강료 미지원
