출처,기업명,제목,급여,등록일,마감일,근무지역,경력,학력,근무형태,근무직종,연락처,세부내용,자격면허,우대사항,링크,조회수
고용24,고은노인재가센터,[개금동] 재가 요양보호사 모집 (오전/09~12/1등급/남자/주 6 일),"시급 9,860원 ~ 9,860원",2024-10-21,2024-11-04,"부산광역시 부산진구 백양관문로77번길 56, . (개금동, 개금우드빌)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",방문 복지서비스 제공업,,"<td>
              
              [개금동] 재가 요양보호사 모집 (오전/09~12/1등급/남자/주 6 일)<br/><br/>●근무지 : 개금동 개금 우드빌 아파트 (개금 고등학교 근처)<br/>● 대상자 : 80대 1등급 남자 독거 어르신 <br/>● 근무시간: 주 6 일 오전, (09:00~12:00) <br/>● 급여 : 시급 9,860원 (제수당포함 시간당 12,400원)<br/>● 근무내용 :  식사준비, 청소, 병원동행 등 <br/>                                                                                                                                                              <br/>                                                                                                                                                                                                                                  <br/>                                                                                       <br/>- 지원희망시 부산진구청 취업정보센터로 전화주세요 (☎051-605-6405)<br/><br/>※ 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.<br/><br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBH002410180005&rtnTarget=list9&pageIndex=8&rtnUrl=?,316
고용24,안심생활효자손재가장기요양기관,재가요양보호사 모집(기장),"시급 9,860원 ~ 9,860원",2024-10-21,2024-11-04,"부산광역시 기장군 기장읍 차성로326번길 19, . (서린에코빌아파트)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",노인 요양 복지시설 운영업,,"<td>
              
              ㅁ 업  체 명 : 안심생활효자손재가장기요양기관(기장)<br/>ㅁ 근무주소 : 기장읍 서린에코빌@<br/>ㅁ 모집직종 : 재가 요양보호사 1명 (대상자 : 4등급, 80대 중반, 여자 어르신/ 배우자거주)<br/>                      ** 청소, 반찬만들기 등 업무 <br/>ㅁ 우대사항 : 요양보호사 자격증(필수)<br/>ㅁ 근무시간 : 주 6일, 14:00~17:00 (월24회)<br/>ㅁ 급여사항 : 시급 12,500원(수당포함)<br/>ㅁ 복리후생 : 4대 보험, 퇴직금<br/>ㅁ 접수방법 : 전화 후  접수 문의 - 자격증 사본, 건강검진결과표, 급여통장사본(채용시)<br/>ㅁ 연락처 : 051-723-0076  <br/><br/>** 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBD002410180009&rtnTarget=list10&pageIndex=8&rtnUrl=?,207
고용24,으뜸재가복지센터,[ 개금동 ] 재가요양보호사 모집,"시급 9,860원 ~ 12,500원",2024-10-18,2024-11-01,"부산광역시 부산진구 가야대로507번가길 20-4, . (개금동)",관계없음,학력무관,"주 3일 근무
(주 소정근로시간: 9시간)",방문 복지서비스 제공업,,"<td>
              
              [ 개금동 ] 재가요양보호사 모집합니다.<br/><br/>- 부산진구 가야대로507번길가길 20-4<br/>- 4등급 81세 여자어르신/ 독거<br/>- 주 3일 / 09:00~12:00 <br/>- 일상생활 지원, 병원, 산책동행 도움<br/><br/>- 시급 9,860원(수당포함시 약 12,500원)<br/><br/>※ 으뜸재가복지센터 : 051-527-5556 / 010-5029-7695 ※ 
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBG002410180005&rtnTarget=list1&pageIndex=9&rtnUrl=?,323
고용24,이(e)편한재가복지센터,[ 당감동 ] 재가요양보호사 모집,"시급 9,860원 ~ 13,000원",2024-10-18,2024-11-01,"부산광역시 부산진구 당감로10번길 3, 인근 대상자 거주지 (당감동)",관계없음,학력무관,"주 3일 근무
(주 소정근로시간: 9시간)",노인 요양 복지시설 운영업,,"<td>
              
              [ 당감동 ] 재가요양보호사 모집<br/><br/>- 근무지 : 당감동10번길 인근 대상자 거주지<br/>✔ 대상자 : 4등급 여자어르신(수급자 케어)/ 독거<br/>✔ 근무시간 : 09:00~12:00(3시간), 주3일(월,수,금/요일협의가능)<br/>✔ 케어내용 : 일상생활지원 및 일반요양업무<br/>✔ 시급 : 9,860원*주휴,연차수당 별도지급  -포괄시급 : 13,000원<br/>- 채용담당자 : 051)612-0124<br/><br/>* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다<br/>  주 소정 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002410180003&rtnTarget=list2&pageIndex=9&rtnUrl=?,248
고용24,(주)제일편한복지센터,[동삼동] 재가요양보호사 모집,"시급 9,860원 이상",2024-10-18,2024-11-01,"부산광역시 영도구 상리로 1, .. (동삼동, 주공아파트, 동삼그린힐아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",보건업,,"<td>
              
              * 4등급 할머니(80대초반, 독거)<br/>* 가사 및 일상생활 지원<br/>* 주5일, 09:00~12:00<br/>* 시급12,500원(주휴수당, 연차수당 포함)<br/>* 채용담당자: 010-4559-7650
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912410180012&rtnTarget=list3&pageIndex=9&rtnUrl=?,204
고용24,자연꿈나무어린이집,조리사 보조(어린이집 조리보조 업무),월급 77만원 ~ 77만원,2024-10-18,2024-11-01,"부산광역시 해운대구 삼어로133번가길 21-7, 자연꿈나무어린이집 (반여동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",유아 교육기관,,"<td>
              
              자연꿈나무어린이집에서 조리 보조 업무를 할 선생님을 구합니다.<br/><br/>근무시간: 13:00~16:00 / 주5일,15시간<br/>근무장소: 부산시 해운대구 삼어로 133번가길 21-7<br/>업무내용: 어린이집 급식 조리 보조 업무<br/>제출서류 : 이력서 및 자기소개서<br/>접수방법 : 방문 및 이메일(interk11@hanmail.net)<br/>급      여 : 778,940원<br/>우대조건 : 만60세 이상 시니어 우대<br/><br/>경력무관하며, 성실하게 근무하실 수 있는 선생님 구합니다. 
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10922410180007&rtnTarget=list4&pageIndex=9&rtnUrl=?,463
고용24,주식회사돌보미재가복지센터,남구 용호동 요양보호사님을 모집합니다.,"시급 9,860원 ~ 12,500원",2024-10-18,2024-11-01,"부산광역시 남구 오륙도로 85, . (용호동, 오륙도 에스케이뷰 아파트)",관계없음,학력무관,"주 4일 근무
(주 소정근로시간: 12시간)",그 외 기타 비거주 복지 서비스업,,"<td>
              
              - 4등급(74세) 여자어르신/오륙도로85(용호동)<br/>- 08:30 ~ 11:30(월화목금, 주4일)/시급 9860원<br/>- 일상적인 업무서비스 희망<br/><br/>※ 동 구인은 실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정) 등에 차이가 있을 수 있음
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBE002410180005&rtnTarget=list5&pageIndex=9&rtnUrl=?,252
고용24,국민방문요양센터,"[남천동 ] 재가요양보호사 채용,치매교육이수자","시급 9,860원 이상",2024-10-18,2024-11-01,"부산광역시 수영구 광안해변로 100 (남천동, 비치아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",방문 복지서비스 제공업,,"<td>
              
              [남천동 ] 재가요양보호사 채용,치매교육이수자<br/><br/>* 5등급납자어르신 (80대 후반)<br/>* 신체지원, 정서지원, 가사 및 일상생활지원 등<br/>* 주5일 근무, 11:00~14:00(월수금), 15:00~18:00또는 16:00~19:00 (화목)<br/>* 시급 9,860원 (주휴수당 1,972원, 연차수당 568원, 기타수당 200원 별도 지급)<br/>* 근무지 : 수영구 광안해변로 100(남천동,남천삼익비치타운)<br/><br/>* 지원을 희망하시는 분은 051-939-9002로 연락하시기 바랍니다<br/><br/>● 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.<br/>● 채용 시 마감되는 구인 건임.
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBA002410180003&rtnTarget=list6&pageIndex=9&rtnUrl=?,198
고용24,안심생활이편한재가복지센터,재가요양보호사 모집 (정관),"시급 9,860원 ~ 9,860원",2024-10-18,2024-11-01,"부산광역시 기장군 정관읍 모전로 41, . (정관신도시 엘에이치 7단지 아파트)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",그 외 기타 비거주 복지 서비스업,,"<td>
              
              ㅁ 업  체 명 : 안심생활이편한재가복지센터 (정관)<br/>ㅁ 근무주소 : 정관읍 LH7단지<br/>ㅁ 모집직종 : 재가요양보호사 1명 (대상자 : 4등급 90세 여자어르신)<br/>ㅁ 우대사항 : 요양보호사 자격증(필수) <br/>ㅁ 근무시간 : 주 5-6일(월24회), 09:00 ~ 12:00<br/>ㅁ 급여사항 : 시급 12,400원(수당포함)<br/>ㅁ 복리후생 : 4대보험, 퇴직금<br/>ㅁ 접수방법 : 전화 후  접수 문의 - 자격증사본, 건강검진결과표<br/>ㅁ 문의 : 051-728-3391 / 010-5555-2383 //<br/><br/>*실제 서비스 제공기간에 따라 임금을 계산하여  지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음* 
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBD002410180006&rtnTarget=list7&pageIndex=9&rtnUrl=?,147
고용24,한샘재가복지센터,[ 망미동 ]재가요양보호사 구인,"시급 12,500원 이상",2024-10-18,2024-11-01,"부산광역시 수영구 연수로241번길 31-3, 망미중학교 인근 (망미동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",노인 요양 복지시설 운영업,,"<td>
              
              [ 망미동 ] 재가요양보호사 선생님 모집합니다.<br/><br/>- 근무지 : 수영구 연수로241번길 31-3 (망미중학교 인근)<br/>- 대상자 : 3등급 여자어르신(70세)/독거<br/>- 근무시간 : 13:00~16:00 (주 6일, 1일 3시간) <br/>- 케어내용 : 청소 및 정리 정돈, 일상생활 지원<br/>- 시급: 12,500원(제수당포함)<br/><br/>- 채용담당자 : 010-6550-0477 [한샘재가복지센터]<br/><br/>※실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음<br/><br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002410180001&rtnTarget=list8&pageIndex=9&rtnUrl=?,169
고용24,(주)듀델코리아,아파트 미화원 모집(정관),월급 167만원 ~ 167만원,2024-10-18,2024-11-01,"부산광역시 기장군 정관읍 정관5로 12, 정관로얄듀크2차아파트 (동원로얄듀크2차아파트)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 33시간)",경비 및 경호 서비스업,,"<td>
              
              ㅁ 업  체 명 : (주)듀델코리아 부산지사<br/>ㅁ 근무주소 : 정관읍 정관5로 12, 정관2차 동원로얄듀크 @ <br/>ㅁ 모집직종 : 아파트 미화원 2명<br/>ㅁ 우대사항 : 복지카드 소지자 우대<br/>ㅁ 근무시간 : 주 6일, 평일 9:00~16:00 (휴게 12:00~13:00), 토요일 9:00~12:00 (12개월 계약직)<br/>ㅁ 급여사항 : 월급 1,671,270원         <br/>ㅁ 복리후생 : 4대보험, 퇴직금<br/>ㅁ 접수방법 : 팩스(051-745-8561), 전자우편(dudelbs5600@naver.com)<br/>  ""지원시 이력서 '정관2차동원로얄듀크아파트 미화 지원' 작성""<br/>ㅁ 문의 : 051-807-7560
            </td>",관계없음  ,"장애인
              
              	(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBD002410180004&rtnTarget=list9&pageIndex=9&rtnUrl=?,240
